"outcome.type","n.cluster","mean.size","coef.var","ICC","ICC2","model","true.model","method","ddf","type.I.error"
"binary",20,100,1.5,"0.01",0.00878458196574842,3,"A","LRT","BW1",0.0632
"binary",20,100,1.5,"0.01",0.0079644191842257,3,"B","LRT","BW1",0.0728
"binary",20,100,1.5,"0.01",0.00837944123174449,3,"C","LRT","BW1",0.0758
"binary",20,100,1.5,"0.01",0.00760162556423075,3,"D","LRT","BW1",0.0758
"count",20,100,1.5,"0.01",0.00787869054076086,3,"A","LRT","BW1",0.0708
"count",20,100,1.5,"0.01",0.00720861766809998,3,"B","LRT","BW1",0.0648
"count",20,100,1.5,"0.01",0.0102656441445484,3,"C","LRT","BW1",0.0788
"count",20,100,1.5,"0.01",0.00887367937244714,3,"D","LRT","BW1",0.0818
"binary",20,100,1.5,"0.05",0.0398532147705812,3,"A","LRT","BW1",0.07
"binary",20,100,1.5,"0.05",0.0364636506708649,3,"B","LRT","BW1",0.0718
"binary",20,100,1.5,"0.05",0.0377602955546683,3,"C","LRT","BW1",0.0878
"binary",20,100,1.5,"0.05",0.034204904679412,3,"D","LRT","BW1",0.0824
"count",20,100,1.5,"0.05",0.0359778025224936,3,"A","LRT","BW1",0.074
"count",20,100,1.5,"0.05",0.0322131037087606,3,"B","LRT","BW1",0.075
"count",20,100,1.5,"0.05",0.0453288858189132,3,"C","LRT","BW1",0.0856
"count",20,100,1.5,"0.05",0.0344059728373664,3,"D","LRT","BW1",0.0898
"binary",20,100,1.5,"0.1",0.0771284316871249,3,"A","LRT","BW1",0.0628
"binary",20,100,1.5,"0.1",0.0707514427687729,3,"B","LRT","BW1",0.0644
"binary",20,100,1.5,"0.1",0.074586019357777,3,"C","LRT","BW1",0.076
"binary",20,100,1.5,"0.1",0.0684431455132743,3,"D","LRT","BW1",0.081
"count",20,100,1.5,"0.1",0.0735745036061124,3,"A","LRT","BW1",0.0636
"count",20,100,1.5,"0.1",0.0651546450420731,3,"B","LRT","BW1",0.0586
"count",20,100,1.5,"0.1",0.0915414831170591,3,"C","LRT","BW1",0.066
"count",20,100,1.5,"0.1",0.0678411083760201,3,"D","LRT","BW1",0.0718
"binary",20,100,1.5,"0.2",0.149759464350605,3,"A","LRT","BW1",0.06
"binary",20,100,1.5,"0.2",0.138445565476008,3,"B","LRT","BW1",0.0556
"binary",20,100,1.5,"0.2",0.144560981147805,3,"C","LRT","BW1",0.0734
"binary",20,100,1.5,"0.2",0.136600545264066,3,"D","LRT","BW1",0.0626
"count",20,100,1.5,"0.2",0.155946557027389,3,"A","LRT","BW1",0.061
"count",20,100,1.5,"0.2",0.12925685566189,3,"B","LRT","BW1",0.0534
"count",20,100,1.5,"0.2",0.184461780138592,3,"C","LRT","BW1",0.07
"count",20,100,1.5,"0.2",0.130482062123446,3,"D","LRT","BW1",0.0704
"binary",10,50,0,"0.001",0.00471740862172665,3,"A","LRT","containment",0.0432
"binary",10,50,0,"0.001",0.004551668796001,3,"B","LRT","containment",0.0454
"binary",10,50,0,"0.001",0.00487753109018413,3,"C","LRT","containment",0.0472
"binary",10,50,0,"0.001",0.00476488497221962,3,"D","LRT","containment",0.049
"count",10,50,0,"0.001",0.0044726684199862,3,"A","LRT","containment",0.045
"count",10,50,0,"0.001",0.00434481015320545,3,"B","LRT","containment",0.049
"count",10,50,0,"0.001",0.00527118437687485,3,"C","LRT","containment",0.0494
"count",10,50,0,"0.001",0.00493818691363546,3,"D","LRT","containment",0.0482
"binary",10,50,0,"0.01",0.0100032692156215,3,"A","LRT","containment",0.061
"binary",10,50,0,"0.01",0.00987228934123678,3,"B","LRT","containment",0.069
"binary",10,50,0,"0.01",0.0100886664797049,3,"C","LRT","containment",0.0718
"binary",10,50,0,"0.01",0.00968818419808183,3,"D","LRT","containment",0.075
"count",10,50,0,"0.01",0.00948201907195678,3,"A","LRT","containment",0.0616
"count",10,50,0,"0.01",0.00856979110620683,3,"B","LRT","containment",0.063
"count",10,50,0,"0.01",0.011117797398654,3,"C","LRT","containment",0.0748
"count",10,50,0,"0.01",0.00921834220911816,3,"D","LRT","containment",0.0778
"binary",10,50,0,"0.05",0.0400476048803484,3,"A","LRT","containment",0.1044
"binary",10,50,0,"0.05",0.0363103110916855,3,"B","LRT","containment",0.104
"binary",10,50,0,"0.05",0.0372890731527484,3,"C","LRT","containment",0.125
"binary",10,50,0,"0.05",0.0342173185922108,3,"D","LRT","containment",0.1196
"count",10,50,0,"0.05",0.0351726074949572,3,"A","LRT","containment",0.1044
"count",10,50,0,"0.05",0.0315124734027649,3,"B","LRT","containment",0.0992
"count",10,50,0,"0.05",0.0432330172054857,3,"C","LRT","containment",0.1246
"count",10,50,0,"0.05",0.0308241896208009,3,"D","LRT","containment",0.1254
"binary",10,50,0,"0.1",0.0775058418834564,3,"A","LRT","containment",0.1096
"binary",10,50,0,"0.1",0.0714409616105188,3,"B","LRT","containment",0.1092
"binary",10,50,0,"0.1",0.0738375372080684,3,"C","LRT","containment",0.141
"binary",10,50,0,"0.1",0.0678915034125412,3,"D","LRT","containment",0.1376
"count",10,50,0,"0.1",0.0712150095822786,3,"A","LRT","containment",0.114
"count",10,50,0,"0.1",0.062799783635667,3,"B","LRT","containment",0.1108
"count",10,50,0,"0.1",0.0859773815180974,3,"C","LRT","containment",0.137
"count",10,50,0,"0.1",0.0610725164912351,3,"D","LRT","containment",0.1412
"binary",10,50,0,"0.2",0.148566534461764,3,"A","LRT","containment",0.107242897158864
"binary",10,50,0,"0.2",0.138826143846829,3,"B","LRT","containment",0.1062
"binary",10,50,0,"0.2",0.143221471134951,3,"C","LRT","containment",0.1366
"binary",10,50,0,"0.2",0.132531686176282,3,"D","LRT","containment",0.142
"count",10,50,0,"0.2",0.146981962264436,3,"A","LRT","containment",0.112
"count",10,50,0,"0.2",0.123136288297033,3,"B","LRT","containment",0.1128
"count",10,50,0,"0.2",0.169002331587267,3,"C","LRT","containment",0.1456
"count",10,50,0,"0.2",0.117967327499526,3,"D","LRT","containment",0.147
"binary",10,50,0.75,"0.001",0.0055373213627366,3,"A","LRT","containment",0.0444
"binary",10,50,0.75,"0.001",0.00515096263950995,3,"B","LRT","containment",0.0422
"binary",10,50,0.75,"0.001",0.00566001043542487,3,"C","LRT","containment",0.0498
"binary",10,50,0.75,"0.001",0.00605341118075673,3,"D","LRT","containment",0.0486097219443889
"count",10,50,0.75,"0.001",0.00543254319834116,3,"A","LRT","containment",0.0442
"count",10,50,0.75,"0.001",0.00538002831769448,3,"B","LRT","containment",0.0462
"count",10,50,0.75,"0.001",0.00662236464613728,3,"C","LRT","containment",0.0468
"count",10,50,0.75,"0.001",0.00727262146720858,3,"D","LRT","containment",0.0548
"binary",10,50,0.75,"0.01",0.0111047236234012,3,"A","LRT","containment",0.0696
"binary",10,50,0.75,"0.01",0.0102565290009756,3,"B","LRT","containment",0.0702140428085617
"binary",10,50,0.75,"0.01",0.0110885592839262,3,"C","LRT","containment",0.0804
"binary",10,50,0.75,"0.01",0.0108746220966132,3,"D","LRT","containment",0.074
"count",10,50,0.75,"0.01",0.0103522318950545,3,"A","LRT","containment",0.072
"count",10,50,0.75,"0.01",0.0094189937676983,3,"B","LRT","containment",0.0758
"count",10,50,0.75,"0.01",0.0125040542805086,3,"C","LRT","containment",0.0902
"count",10,50,0.75,"0.01",0.0112753334003291,3,"D","LRT","containment",0.0878
"binary",10,50,0.75,"0.05",0.039464539936429,3,"A","LRT","containment",0.1178
"binary",10,50,0.75,"0.05",0.0362953039497026,3,"B","LRT","containment",0.1094
"binary",10,50,0.75,"0.05",0.0386237031048574,3,"C","LRT","containment",0.1388
"binary",10,50,0.75,"0.05",0.0344418688963454,3,"D","LRT","containment",0.1392
"count",10,50,0.75,"0.05",0.035468878298825,3,"A","LRT","containment",0.1272
"count",10,50,0.75,"0.05",0.0322721593290378,3,"B","LRT","containment",0.118
"count",10,50,0.75,"0.05",0.0451344747962807,3,"C","LRT","containment",0.1442
"count",10,50,0.75,"0.05",0.0330669517929558,3,"D","LRT","containment",0.1462
"binary",10,50,0.75,"0.1",0.0771825021107212,3,"A","LRT","containment",0.12
"binary",10,50,0.75,"0.1",0.071187621682922,3,"B","LRT","containment",0.1148
"binary",10,50,0.75,"0.1",0.0737039241115782,3,"C","LRT","containment",0.152
"binary",10,50,0.75,"0.1",0.0680289822318514,3,"D","LRT","containment",0.1406
"count",10,50,0.75,"0.1",0.0716282551769503,3,"A","LRT","containment",0.1192
"count",10,50,0.75,"0.1",0.0612730406107601,3,"B","LRT","containment",0.12
"count",10,50,0.75,"0.1",0.087842619077576,3,"C","LRT","containment",0.1532
"count",10,50,0.75,"0.1",0.0639821241225903,3,"D","LRT","containment",0.1542
"binary",10,50,0.75,"0.2",0.148016250416388,3,"A","LRT","containment",0.1174
"binary",10,50,0.75,"0.2",0.138291185522022,3,"B","LRT","containment",0.1134
"binary",10,50,0.75,"0.2",0.139678009632208,3,"C","LRT","containment",0.1544
"binary",10,50,0.75,"0.2",0.134598371761459,3,"D","LRT","containment",0.1576
"count",10,50,0.75,"0.2",0.147330051223591,3,"A","LRT","containment",0.1196
"count",10,50,0.75,"0.2",0.122683595184872,3,"B","LRT","containment",0.1198
"count",10,50,0.75,"0.2",0.170258105006832,3,"C","LRT","containment",0.1638
"count",10,50,0.75,"0.2",0.120910702469221,3,"D","LRT","containment",0.1492
"binary",10,50,1.5,"0.001",0.00827869891430195,3,"A","LRT","containment",0.0464
"binary",10,50,1.5,"0.001",0.00785793961540302,3,"B","LRT","containment",0.0494
"binary",10,50,1.5,"0.001",0.0107098880040633,3,"C","LRT","containment",0.0540216086434574
"binary",10,50,1.5,"0.001",0.00977886456645754,3,"D","LRT","containment",0.0512102420484097
"count",10,50,1.5,"0.001",0.00843607948700583,3,"A","LRT","containment",0.0422
"count",10,50,1.5,"0.001",0.00924471300095131,3,"B","LRT","containment",0.0472
"count",10,50,1.5,"0.001",0.0128899275762963,3,"C","LRT","containment",0.0526
"count",10,50,1.5,"0.001",0.0149791800770764,3,"D","LRT","containment",0.0508
"binary",10,50,1.5,"0.01",0.0132410008605456,3,"A","LRT","containment",0.0784
"binary",10,50,1.5,"0.01",0.0133163917743512,3,"B","LRT","containment",0.0844
"binary",10,50,1.5,"0.01",0.0156011240425398,3,"C","LRT","containment",0.0858515109065439
"binary",10,50,1.5,"0.01",0.0141061594101092,3,"D","LRT","containment",0.0856171234246849
"count",10,50,1.5,"0.01",0.0129789163994232,3,"A","LRT","containment",0.0766
"count",10,50,1.5,"0.01",0.01346460974633,3,"B","LRT","containment",0.0768
"count",10,50,1.5,"0.01",0.0180656493577094,3,"C","LRT","containment",0.0842
"count",10,50,1.5,"0.01",0.0201288230456122,3,"D","LRT","containment",0.0864
"binary",10,50,1.5,"0.05",0.0417070470932608,3,"A","LRT","containment",0.129
"binary",10,50,1.5,"0.05",0.0382083484245617,3,"B","LRT","containment",0.13765506202481
"binary",10,50,1.5,"0.05",0.039664141978922,3,"C","LRT","containment",0.152630526105221
"binary",10,50,1.5,"0.05",0.0384227000298185,3,"D","LRT","containment",0.14125650260104
"count",10,50,1.5,"0.05",0.0374595394402701,3,"A","LRT","containment",0.1298
"count",10,50,1.5,"0.05",0.0366791374482985,3,"B","LRT","containment",0.1348
"count",10,50,1.5,"0.05",0.0487860488520687,3,"C","LRT","containment",0.1438
"count",10,50,1.5,"0.05",0.0408900718855849,3,"D","LRT","containment",0.16
"binary",10,50,1.5,"0.1",0.0767719909385693,3,"A","LRT","containment",0.147
"binary",10,50,1.5,"0.1",0.0700584215050071,3,"B","LRT","containment",0.142828565713143
"binary",10,50,1.5,"0.1",0.0744866145722787,3,"C","LRT","containment",0.179071628651461
"binary",10,50,1.5,"0.1",0.0680653696738061,3,"D","LRT","containment",0.179271708683473
"count",10,50,1.5,"0.1",0.0726193119614677,3,"A","LRT","containment",0.1426
"count",10,50,1.5,"0.1",0.0654364566980474,3,"B","LRT","containment",0.1466
"count",10,50,1.5,"0.1",0.0885128516368462,3,"C","LRT","containment",0.1826
"count",10,50,1.5,"0.1",0.0691097378958438,3,"D","LRT","containment",0.1774
"binary",10,50,1.5,"0.2",0.146903487570178,3,"A","LRT","containment",0.14
"binary",10,50,1.5,"0.2",0.13791883589098,3,"B","LRT","containment",0.1406
"binary",10,50,1.5,"0.2",0.140064119493628,3,"C","LRT","containment",0.1842
"binary",10,50,1.5,"0.2",0.132053056331728,3,"D","LRT","containment",0.176
"count",10,50,1.5,"0.2",0.147553300193793,3,"A","LRT","containment",0.1312
"count",10,50,1.5,"0.2",0.125511989071784,3,"B","LRT","containment",0.1394
"count",10,50,1.5,"0.2",0.173799649244831,3,"C","LRT","containment",0.185
"count",10,50,1.5,"0.2",0.128124332487802,3,"D","LRT","containment",0.178
"binary",10,100,0,"0.001",0.00256154623522942,3,"A","LRT","containment",0.0454
"binary",10,100,0,"0.001",0.00251109143248571,3,"B","LRT","containment",0.0456
"binary",10,100,0,"0.001",0.00278624367353735,3,"C","LRT","containment",0.0576
"binary",10,100,0,"0.001",0.00265251052148842,3,"D","LRT","containment",0.0518
"count",10,100,0,"0.001",0.00247178967751008,3,"A","LRT","containment",0.0472
"count",10,100,0,"0.001",0.00245942376575333,3,"B","LRT","containment",0.0528
"count",10,100,0,"0.001",0.00287313233542313,3,"C","LRT","containment",0.0506
"count",10,100,0,"0.001",0.00256295266418322,3,"D","LRT","containment",0.051
"binary",10,100,0,"0.01",0.00875533269639208,3,"A","LRT","containment",0.079
"binary",10,100,0,"0.01",0.00784518378197426,3,"B","LRT","containment",0.0894
"binary",10,100,0,"0.01",0.00823621226274138,3,"C","LRT","containment",0.101
"binary",10,100,0,"0.01",0.00772446332080958,3,"D","LRT","containment",0.0984
"count",10,100,0,"0.01",0.00763981259239056,3,"A","LRT","containment",0.0774
"count",10,100,0,"0.01",0.0070237438966085,3,"B","LRT","containment",0.0796
"count",10,100,0,"0.01",0.00957852610520638,3,"C","LRT","containment",0.1014
"count",10,100,0,"0.01",0.00746525196381839,3,"D","LRT","containment",0.094
"binary",10,100,0,"0.05",0.0404488792988621,3,"A","LRT","containment",0.1194
"binary",10,100,0,"0.05",0.036655379800577,3,"B","LRT","containment",0.1036
"binary",10,100,0,"0.05",0.0379668321703395,3,"C","LRT","containment",0.1422
"binary",10,100,0,"0.05",0.0345764622113184,3,"D","LRT","containment",0.1312
"count",10,100,0,"0.05",0.0356195026552985,3,"A","LRT","containment",0.1034
"count",10,100,0,"0.05",0.0310880422094674,3,"B","LRT","containment",0.111
"count",10,100,0,"0.05",0.043492337063256,3,"C","LRT","containment",0.144
"count",10,100,0,"0.05",0.0303320561435989,3,"D","LRT","containment",0.1434
"binary",10,100,0,"0.1",0.0776703528775881,3,"A","LRT","containment",0.1156
"binary",10,100,0,"0.1",0.0711529901975567,3,"B","LRT","containment",0.1142
"binary",10,100,0,"0.1",0.0725855656247955,3,"C","LRT","containment",0.1466
"binary",10,100,0,"0.1",0.0684710351506874,3,"D","LRT","containment",0.1548
"count",10,100,0,"0.1",0.0717266867762665,3,"A","LRT","containment",0.1138
"count",10,100,0,"0.1",0.0616088719442002,3,"B","LRT","containment",0.1112
"count",10,100,0,"0.1",0.0863844032765461,3,"C","LRT","containment",0.1436
"count",10,100,0,"0.1",0.0600488511756928,3,"D","LRT","containment",0.1404
"binary",10,100,0,"0.2",0.149919986671315,3,"A","LRT","containment",0.1216
"binary",10,100,0,"0.2",0.136555623516584,3,"B","LRT","containment",0.1086
"binary",10,100,0,"0.2",0.143123347115957,3,"C","LRT","containment",0.137
"binary",10,100,0,"0.2",0.133853810325386,3,"D","LRT","containment",0.1414
"count",10,100,0,"0.2",0.147442421139347,3,"A","LRT","containment",0.1164
"count",10,100,0,"0.2",0.121623730566297,3,"B","LRT","containment",0.1098
"count",10,100,0,"0.2",0.170215225233587,3,"C","LRT","containment",0.1444
"count",10,100,0,"0.2",0.11812189761659,3,"D","LRT","containment",0.1458
"binary",10,100,0.75,"0.001",0.00311443025190838,3,"A","LRT","containment",0.048
"binary",10,100,0.75,"0.001",0.00289187953561159,3,"B","LRT","containment",0.0456
"binary",10,100,0.75,"0.001",0.00335636164858267,3,"C","LRT","containment",0.0448
"binary",10,100,0.75,"0.001",0.00342967464512827,3,"D","LRT","containment",0.0506
"count",10,100,0.75,"0.001",0.00287884462670556,3,"A","LRT","containment",0.051
"count",10,100,0.75,"0.001",0.00285046264743279,3,"B","LRT","containment",0.05
"count",10,100,0.75,"0.001",0.00359708372858187,3,"C","LRT","containment",0.0514
"count",10,100,0.75,"0.001",0.00385624682211011,3,"D","LRT","containment",0.0512
"binary",10,100,0.75,"0.01",0.00920251044825365,3,"A","LRT","containment",0.0968
"binary",10,100,0.75,"0.01",0.00836319675633546,3,"B","LRT","containment",0.088
"binary",10,100,0.75,"0.01",0.00907292945324992,3,"C","LRT","containment",0.1044
"binary",10,100,0.75,"0.01",0.00837740224459011,3,"D","LRT","containment",0.1082
"count",10,100,0.75,"0.01",0.00787913885020832,3,"A","LRT","containment",0.0888
"count",10,100,0.75,"0.01",0.00766364614078068,3,"B","LRT","containment",0.097
"count",10,100,0.75,"0.01",0.0104050703564413,3,"C","LRT","containment",0.112
"count",10,100,0.75,"0.01",0.00806569778672719,3,"D","LRT","containment",0.1046
"binary",10,100,0.75,"0.05",0.0395246547408248,3,"A","LRT","containment",0.1172
"binary",10,100,0.75,"0.05",0.0366805407986049,3,"B","LRT","containment",0.1188
"binary",10,100,0.75,"0.05",0.037521091922452,3,"C","LRT","containment",0.1506
"binary",10,100,0.75,"0.05",0.0345768353837878,3,"D","LRT","containment",0.1484
"count",10,100,0.75,"0.05",0.0356359591758538,3,"A","LRT","containment",0.1176
"count",10,100,0.75,"0.05",0.0316199946419884,3,"B","LRT","containment",0.1158
"count",10,100,0.75,"0.05",0.0438934160108261,3,"C","LRT","containment",0.1492
"count",10,100,0.75,"0.05",0.0324595767650579,3,"D","LRT","containment",0.1518
"binary",10,100,0.75,"0.1",0.0765674454363803,3,"A","LRT","containment",0.117
"binary",10,100,0.75,"0.1",0.0714357245207074,3,"B","LRT","containment",0.1204
"binary",10,100,0.75,"0.1",0.0726385842101159,3,"C","LRT","containment",0.155
"binary",10,100,0.75,"0.1",0.068016275757384,3,"D","LRT","containment",0.1548
"count",10,100,0.75,"0.1",0.0718786676673785,3,"A","LRT","containment",0.1176
"count",10,100,0.75,"0.1",0.0621766448305055,3,"B","LRT","containment",0.1174
"count",10,100,0.75,"0.1",0.0867973695593216,3,"C","LRT","containment",0.1614
"count",10,100,0.75,"0.1",0.0613166077711996,3,"D","LRT","containment",0.157
"binary",10,100,0.75,"0.2",0.147828891716077,3,"A","LRT","containment",0.111822364472895
"binary",10,100,0.75,"0.2",0.137076822261914,3,"B","LRT","containment",0.118
"binary",10,100,0.75,"0.2",0.141224835894593,3,"C","LRT","containment",0.1446
"binary",10,100,0.75,"0.2",0.132407152770838,3,"D","LRT","containment",0.1394
"count",10,100,0.75,"0.2",0.147792929969987,3,"A","LRT","containment",0.1114
"count",10,100,0.75,"0.2",0.123183166114824,3,"B","LRT","containment",0.1214
"count",10,100,0.75,"0.2",0.172025361932546,3,"C","LRT","containment",0.1454
"count",10,100,0.75,"0.2",0.121310786613676,3,"D","LRT","containment",0.142
"binary",10,100,1.5,"0.001",0.00432177786350733,3,"A","LRT","containment",0.0462
"binary",10,100,1.5,"0.001",0.00429809053236636,3,"B","LRT","containment",0.0526105221044209
"binary",10,100,1.5,"0.001",0.00540948312517335,3,"C","LRT","containment",0.0566113222644529
"binary",10,100,1.5,"0.001",0.00524165401059057,3,"D","LRT","containment",0.0548219287715086
"count",10,100,1.5,"0.001",0.00509353188168609,3,"A","LRT","containment",0.055
"count",10,100,1.5,"0.001",0.00541878078177529,3,"B","LRT","containment",0.048
"count",10,100,1.5,"0.001",0.00778112700464868,3,"C","LRT","containment",0.058
"count",10,100,1.5,"0.001",0.0101530004150623,3,"D","LRT","containment",0.054
"binary",10,100,1.5,"0.01",0.0106473182516844,3,"A","LRT","containment",0.1038
"binary",10,100,1.5,"0.01",0.010154690296077,3,"B","LRT","containment",0.105621124224845
"binary",10,100,1.5,"0.01",0.0110729355161866,3,"C","LRT","containment",0.104420884176835
"binary",10,100,1.5,"0.01",0.0105382098472291,3,"D","LRT","containment",0.1052
"count",10,100,1.5,"0.01",0.0100865703863328,3,"A","LRT","containment",0.105
"count",10,100,1.5,"0.01",0.0101882340746756,3,"B","LRT","containment",0.1018
"count",10,100,1.5,"0.01",0.0145272950037986,3,"C","LRT","containment",0.1078
"count",10,100,1.5,"0.01",0.0142848288039611,3,"D","LRT","containment",0.1244
"binary",10,100,1.5,"0.05",0.0392681581271486,3,"A","LRT","containment",0.1564
"binary",10,100,1.5,"0.05",0.0365530394737979,3,"B","LRT","containment",0.1556
"binary",10,100,1.5,"0.05",0.0382332825652199,3,"C","LRT","containment",0.198439687937588
"binary",10,100,1.5,"0.05",0.035322290503784,3,"D","LRT","containment",0.1976
"count",10,100,1.5,"0.05",0.0375959991303234,3,"A","LRT","containment",0.148
"count",10,100,1.5,"0.05",0.0344690871718467,3,"B","LRT","containment",0.1556
"count",10,100,1.5,"0.05",0.0464459087032879,3,"C","LRT","containment",0.189
"count",10,100,1.5,"0.05",0.0400575453059436,3,"D","LRT","containment",0.1784
"binary",10,100,1.5,"0.1",0.0760254552157504,3,"A","LRT","containment",0.1486
"binary",10,100,1.5,"0.1",0.0693126113047827,3,"B","LRT","containment",0.1508
"binary",10,100,1.5,"0.1",0.0725987304851238,3,"C","LRT","containment",0.203881552621048
"binary",10,100,1.5,"0.1",0.0673518273794139,3,"D","LRT","containment",0.1988
"count",10,100,1.5,"0.1",0.0731946559798588,3,"A","LRT","containment",0.1454
"count",10,100,1.5,"0.1",0.0650129825433172,3,"B","LRT","containment",0.148
"count",10,100,1.5,"0.1",0.0896426250605533,3,"C","LRT","containment",0.202
"count",10,100,1.5,"0.1",0.0701007743979063,3,"D","LRT","containment",0.1996
"binary",10,100,1.5,"0.2",0.148957133478795,3,"A","LRT","containment",0.135
"binary",10,100,1.5,"0.2",0.136343705416588,3,"B","LRT","containment",0.1278
"binary",10,100,1.5,"0.2",0.139162743445357,3,"C","LRT","containment",0.1808
"binary",10,100,1.5,"0.2",0.131561507472782,3,"D","LRT","containment",0.175835167033407
"count",10,100,1.5,"0.2",0.148107010827207,3,"A","LRT","containment",0.1372
"count",10,100,1.5,"0.2",0.127750076430417,3,"B","LRT","containment",0.1442
"count",10,100,1.5,"0.2",0.172137592088765,3,"C","LRT","containment",0.1822
"count",10,100,1.5,"0.2",0.127520718215402,3,"D","LRT","containment",0.1848
"binary",20,50,0,"0.001",0.00327389668013801,3,"A","LRT","containment",0.0444
"binary",20,50,0,"0.001",0.00319460456699221,3,"B","LRT","containment",0.0476
"binary",20,50,0,"0.001",0.0031871490748327,3,"C","LRT","containment",0.0432
"binary",20,50,0,"0.001",0.00330705160020676,3,"D","LRT","containment",0.0506
"count",20,50,0,"0.001",0.00314707124067225,3,"A","LRT","containment",0.038
"count",20,50,0,"0.001",0.00319377052567018,3,"B","LRT","containment",0.045
"count",20,50,0,"0.001",0.00345536421971337,3,"C","LRT","containment",0.0486
"count",20,50,0,"0.001",0.00333627525153574,3,"D","LRT","containment",0.0524
"binary",20,50,0,"0.01",0.00869331846900624,3,"A","LRT","containment",0.0648
"binary",20,50,0,"0.01",0.00802747632171318,3,"B","LRT","containment",0.06
"binary",20,50,0,"0.01",0.00860034908879626,3,"C","LRT","containment",0.0668
"binary",20,50,0,"0.01",0.00788391607169047,3,"D","LRT","containment",0.064
"count",20,50,0,"0.01",0.00804204487594594,3,"A","LRT","containment",0.0654
"count",20,50,0,"0.01",0.00727810452711156,3,"B","LRT","containment",0.066
"count",20,50,0,"0.01",0.00943458420781402,3,"C","LRT","containment",0.0752
"count",20,50,0,"0.01",0.00746629852637636,3,"D","LRT","containment",0.0696
"binary",20,50,0,"0.05",0.0398881600850804,3,"A","LRT","containment",0.0726
"binary",20,50,0,"0.05",0.0362809086229358,3,"B","LRT","containment",0.0718
"binary",20,50,0,"0.05",0.0377034956233761,3,"C","LRT","containment",0.0832
"binary",20,50,0,"0.05",0.0345253264730773,3,"D","LRT","containment",0.0848
"count",20,50,0,"0.05",0.0356918602451911,3,"A","LRT","containment",0.0778
"count",20,50,0,"0.05",0.0312752634624706,3,"B","LRT","containment",0.0748
"count",20,50,0,"0.05",0.0448913668075277,3,"C","LRT","containment",0.083
"count",20,50,0,"0.05",0.0311360503725863,3,"D","LRT","containment",0.0878
"binary",20,50,0,"0.1",0.0778477636973544,3,"A","LRT","containment",0.0702
"binary",20,50,0,"0.1",0.0714829174614663,3,"B","LRT","containment",0.0736
"binary",20,50,0,"0.1",0.0737076439521498,3,"C","LRT","containment",0.0866
"binary",20,50,0,"0.1",0.068538901402968,3,"D","LRT","containment",0.081
"count",20,50,0,"0.1",0.0727600715450363,3,"A","LRT","containment",0.074
"count",20,50,0,"0.1",0.063621803161718,3,"B","LRT","containment",0.0722
"count",20,50,0,"0.1",0.0901977165973303,3,"C","LRT","containment",0.0806
"count",20,50,0,"0.1",0.061541660531227,3,"D","LRT","containment",0.0858
"binary",20,50,0,"0.2",0.149238112167934,3,"A","LRT","containment",0.0758
"binary",20,50,0,"0.2",0.14051479121102,3,"B","LRT","containment",0.0684
"binary",20,50,0,"0.2",0.145725460485738,3,"C","LRT","containment",0.092
"binary",20,50,0,"0.2",0.135110837037269,3,"D","LRT","containment",0.0856
"count",20,50,0,"0.2",0.154692090267899,3,"A","LRT","containment",0.0774
"count",20,50,0,"0.2",0.126473059505887,3,"B","LRT","containment",0.0758
"count",20,50,0,"0.2",0.180092681895348,3,"C","LRT","containment",0.0762
"count",20,50,0,"0.2",0.124181899594521,3,"D","LRT","containment",0.0806
"binary",20,50,0.75,"0.001",0.00328924447781895,3,"A","LRT","containment",0.0472
"binary",20,50,0.75,"0.001",0.00314641706401815,3,"B","LRT","containment",0.0458
"binary",20,50,0.75,"0.001",0.00334495921219094,3,"C","LRT","containment",0.0484
"binary",20,50,0.75,"0.001",0.00327553268585963,3,"D","LRT","containment",0.055
"count",20,50,0.75,"0.001",0.00328421448573287,3,"A","LRT","containment",0.0452
"count",20,50,0.75,"0.001",0.003120764489177,3,"B","LRT","containment",0.0524
"count",20,50,0.75,"0.001",0.00378520424470655,3,"C","LRT","containment",0.044
"count",20,50,0.75,"0.001",0.00394381442640368,3,"D","LRT","containment",0.0426
"binary",20,50,0.75,"0.01",0.00919675054474845,3,"A","LRT","containment",0.068
"binary",20,50,0.75,"0.01",0.00840887239104275,3,"B","LRT","containment",0.0664
"binary",20,50,0.75,"0.01",0.00893643927848656,3,"C","LRT","containment",0.0722
"binary",20,50,0.75,"0.01",0.00821917897893616,3,"D","LRT","containment",0.0696
"count",20,50,0.75,"0.01",0.00830355923312813,3,"A","LRT","containment",0.0684
"count",20,50,0.75,"0.01",0.00745674246482001,3,"B","LRT","containment",0.0708
"count",20,50,0.75,"0.01",0.0103062536739578,3,"C","LRT","containment",0.0784
"count",20,50,0.75,"0.01",0.00838046848130339,3,"D","LRT","containment",0.0742
"binary",20,50,0.75,"0.05",0.0400579906256511,3,"A","LRT","containment",0.075
"binary",20,50,0.75,"0.05",0.0364281774254061,3,"B","LRT","containment",0.0818
"binary",20,50,0.75,"0.05",0.0380812303287575,3,"C","LRT","containment",0.0872
"binary",20,50,0.75,"0.05",0.0346615399815772,3,"D","LRT","containment",0.0992
"count",20,50,0.75,"0.05",0.035661962406634,3,"A","LRT","containment",0.0804
"count",20,50,0.75,"0.05",0.0314307898164933,3,"B","LRT","containment",0.0812
"count",20,50,0.75,"0.05",0.0442395775952611,3,"C","LRT","containment",0.0942
